time;e1;e2;e3;e4;e5;e6;e7;e8
0.30701;2.834745;2.574537;2.538232;2.421599;2.884192;2.028824;2.027017;2.025046
0.30801;2.835403;2.576672;2.537904;2.421763;2.884356;2.029481;2.027346;2.025374
0.30901;2.835074;2.577329;2.537247;2.42127;2.884027;2.02866;2.027346;2.024553
0.31001;2.835567;2.571251;2.537575;2.42127;2.884356;2.029153;2.027346;2.024553
0.31101;2.835895;2.574537;2.538068;2.422256;2.884849;2.029645;2.028167;2.02521
0.31201;2.83606;2.575522;2.537411;2.421435;2.884356;2.02866;2.027181;2.02521
0.31301;2.836388;2.576344;2.538068;2.421763;2.884192;2.028988;2.027346;2.024881
0.31401;2.836717;2.570923;2.537083;2.421435;2.884027;2.028495;2.027346;2.024881
0.31501;2.836881;2.573387;2.53774;2.422092;2.884685;2.02866;2.02751;2.025046
0.31601;2.836388;2.574865;2.536918;2.421435;2.884192;2.028824;2.02751;2.024881
0.31701;2.837374;2.577329;2.537083;2.421435;2.883863;2.028331;2.026853;2.024389
0.31801;2.839017;2.572237;2.538068;2.421763;2.88452;2.028988;2.02751;2.024881
0.31901;2.839509;2.574208;2.537575;2.421599;2.884027;2.02866;2.027346;2.024553
0.32001;2.840824;2.576015;2.53774;2.422256;2.884192;2.028988;2.027346;2.02521
0.32101;2.842466;2.570101;2.536918;2.421763;2.884192;2.028495;2.026853;2.024717
0.32201;2.844273;2.57158;2.537411;2.421927;2.88452;2.02866;2.02751;2.024881
0.32301;2.84608;2.574044;2.537247;2.422256;2.88452;2.029153;2.027838;2.025374
0.32401;2.846573;2.574537;2.536754;2.421599;2.884027;2.028167;2.027017;2.024553
0.32501;2.848052;2.569444;2.537247;2.421927;2.884356;2.028495;2.027181;2.024717
0.32601;2.848216;2.571744;2.537247;2.422092;2.884356;2.028167;2.026688;2.024881
0.32701;2.849037;2.57388;2.53774;2.422256;2.88452;2.028495;2.027181;2.025046
0.32801;2.850023;2.574865;2.537411;2.421763;2.884027;2.028167;2.027181;2.024881
0.32901;2.852487;2.569116;2.53774;2.421763;2.883863;2.028331;2.027181;2.025046
0.33001;2.852651;2.572237;2.538725;2.422913;2.885177;2.02866;2.027674;2.02521
0.33101;2.85183;2.573387;2.537575;2.421763;2.883863;2.028167;2.027346;2.024389
0.33201;2.852158;2.574537;2.53774;2.422092;2.884685;2.028331;2.027017;2.024717
0.33301;2.85183;2.570101;2.536754;2.421599;2.883863;2.028003;2.026688;2.024881
0.33401;2.852651;2.572894;2.537247;2.422256;2.88452;2.028495;2.027181;2.025046
0.33501;2.852158;2.574373;2.537247;2.421599;2.884027;2.028331;2.026853;2.024553
0.33601;2.85068;2.57503;2.536918;2.421927;2.884192;2.027838;2.027017;2.024389
0.33701;2.848873;2.570759;2.537904;2.422585;2.885013;2.02866;2.02751;2.024881
0.33801;2.846737;2.572401;2.537083;2.421927;2.884027;2.027838;2.027017;2.024881
0.33901;2.843616;2.574208;2.53774;2.422092;2.884192;2.028167;2.027346;2.024553
0.34001;2.840331;2.574208;2.537247;2.422092;2.883863;2.027674;2.026688;2.024553
0.34101;2.837702;2.570266;2.537411;2.42242;2.884685;2.028331;2.027017;2.025046
0.34201;2.834088;2.572073;2.537083;2.422092;2.884192;2.028167;2.02751;2.025046
0.34301;2.832281;2.573551;2.536425;2.421435;2.884027;2.027674;2.026524;2.024389
0.34401;2.830474;2.571087;2.537411;2.422256;2.884685;2.028495;2.02751;2.024881
0.34501;2.827353;2.570759;2.537247;2.421763;2.884192;2.028331;2.027181;2.024881
0.34601;2.824396;2.572894;2.537904;2.422256;2.884356;2.028495;2.027346;2.025046
0.34701;2.821439;2.574373;2.537411;2.42242;2.883863;2.028495;2.026688;2.024553
0.34801;2.817004;2.569937;2.53774;2.422256;2.88452;2.029153;2.027674;2.02521
0.34901;2.814211;2.572237;2.537083;2.42242;2.884356;2.028988;2.027838;2.02521
0.35001;2.812076;2.573551;2.536754;2.421927;2.883863;2.028495;2.027181;2.024553
0.35101;2.813061;2.575522;2.537083;2.422092;2.88452;2.028988;2.027838;2.024881
0.35201;2.812569;2.567309;2.537411;2.422092;2.884027;2.028988;2.028167;2.024881
0.35301;2.812897;2.569937;2.53774;2.42242;2.884356;2.029481;2.028331;2.02521
0.35401;2.811911;2.57158;2.537083;2.421927;2.884192;2.028824;2.028331;2.024553
0.35501;2.808955;2.573058;2.537411;2.422585;2.884356;2.02981;2.02866;2.02521
0.35601;2.80649;2.56813;2.53774;2.42242;2.884685;2.02981;2.029153;2.025703
0.35701;2.804355;2.569773;2.537411;2.421927;2.883863;2.029153;2.028167;2.024717
0.35801;2.803205;2.571908;2.537904;2.422256;2.884356;2.029645;2.028824;2.024881
0.35901;2.801562;2.572894;2.537083;2.422256;2.884027;2.029645;2.028988;2.024881
0.36001;2.799427;2.568459;2.537904;2.42242;2.884356;2.02981;2.028988;2.02521
0.36101;2.798112;2.570266;2.536918;2.422092;2.884027;2.029481;2.02866;2.025046
0.36201;2.798605;2.572237;2.537411;2.422585;2.884192;2.02981;2.029317;2.02521
0.36301;2.800741;2.573387;2.538232;2.422913;2.884849;2.030795;2.02981;2.025703
0.36401;2.802384;2.569609;2.537575;2.422256;2.884192;2.02981;2.029317;2.025046
0.36501;2.804848;2.572073;2.53774;2.422749;2.884192;2.029974;2.029481;2.025539
0.36601;2.806983;2.57388;2.537083;2.422749;2.884192;2.029974;2.029317;2.02521
0.36701;2.809447;2.571744;2.537247;2.422913;2.88452;2.029974;2.029645;2.025539
0.36801;2.810433;2.568459;2.537575;2.42242;2.884192;2.029974;2.029481;2.02521
0.36901;2.813061;2.571251;2.537247;2.422585;2.884192;2.029974;2.029645;2.025374
0.37001;2.815197;2.573058;2.538397;2.423077;2.885013;2.030795;2.030302;2.026196
0.37101;2.81569;2.56698;2.537904;2.422749;2.884356;2.030138;2.029645;2.025046
0.37201;2.817661;2.568787;2.537083;2.422585;2.884192;2.029974;2.029974;2.025374
0.37301;2.818811;2.570594;2.536754;2.422256;2.883863;2.029974;2.029645;2.025374
0.37401;2.819632;2.572237;2.536754;2.422749;2.88452;2.029974;2.030138;2.025374
0.37501;2.820946;2.564516;2.537247;2.42242;2.884356;2.029645;2.02981;2.02521
0.37601;2.821932;2.56698;2.53774;2.422585;2.884027;2.029645;2.030138;2.02521
0.37701;2.823246;2.569937;2.538232;2.422749;2.884849;2.030467;2.030467;2.025539
0.37801;2.824232;2.570594;2.53774;2.42242;2.883863;2.02981;2.030467;2.025374
0.37901;2.825546;2.566652;2.538232;2.422585;2.884192;2.029974;2.030795;2.025867
0.38001;2.826532;2.568787;2.537247;2.422585;2.884027;2.02981;2.030138;2.025374
0.38101;2.828503;2.570923;2.537575;2.422913;2.884356;2.030138;2.030302;2.025867
0.38201;2.828996;2.571908;2.537411;2.422749;2.884356;2.029974;2.030467;2.025703
0.38301;2.830146;2.565995;2.537083;2.422092;2.883863;2.029153;2.029974;2.024881
0.38401;2.832117;2.568952;2.537083;2.423077;2.884356;2.02981;2.030467;2.025867
0.38501;2.832117;2.570594;2.536754;2.422585;2.884027;2.02981;2.030631;2.025539
0.38601;2.833103;2.571251;2.536918;2.423077;2.88452;2.029645;2.030631;2.025539
0.38701;2.833267;2.566816;2.537247;2.422585;2.883863;2.029317;2.030138;2.025374
0.38801;2.835074;2.56928;2.537411;2.423242;2.884356;2.030138;2.030795;2.025703
0.38901;2.835567;2.571416;2.53774;2.423406;2.884356;2.029974;2.03096;2.026031
0.39001;2.834745;2.576508;2.536918;2.422585;2.88337;2.029317;2.029974;2.025046
0.39101;2.836552;2.568952;2.53774;2.422749;2.884356;2.02981;2.030467;2.025539
0.39201;2.83721;2.571087;2.537083;2.42242;2.884027;2.029645;2.030302;2.025374
0.39301;2.837374;2.572566;2.53774;2.423077;2.88452;2.029974;2.030795;2.025703
0.39401;2.838031;2.563859;2.536754;2.42242;2.883863;2.029317;2.030138;2.02521
0.39501;2.837374;2.564845;2.53774;2.423077;2.884685;2.02981;2.030302;2.026196
0.39601;2.837702;2.567145;2.537411;2.423242;2.884685;2.030138;2.03096;2.025703
0.39701;2.836881;2.567966;2.537083;2.422256;2.88337;2.029317;2.02981;2.02521
0.39801;2.837702;2.564023;2.537411;2.422749;2.884356;2.02981;2.030467;2.025539
0.39901;2.838031;2.566323;2.537411;2.422913;2.884027;2.029974;2.02981;2.025374
0.40001;2.838031;2.568623;2.53774;2.423242;2.884356;2.030138;2.030467;2.025867
0.40101;2.838359;2.569773;2.537083;2.422585;2.883863;2.029974;2.029645;2.025703
0.40201;2.839181;2.563859;2.537575;2.422913;2.884027;2.029974;2.029974;2.025539
0.40301;2.839674;2.566816;2.537247;2.423734;2.885013;2.030795;2.030631;2.026196
0.40401;2.839509;2.567966;2.537083;2.423077;2.88452;2.030467;2.030302;2.025539
0.40501;2.839017;2.56928;2.537411;2.423077;2.884192;2.030138;2.030302;2.025703
0.40601;2.839017;2.564188;2.537247;2.423077;2.884027;2.02981;2.030138;2.025539
0.40701;2.839017;2.566487;2.537575;2.423242;2.884356;2.030631;2.030138;2.025867
0.40801;2.838688;2.568294;2.537083;2.42242;2.883699;2.029974;2.029974;2.025539
0.40901;2.838524;2.569116;2.537247;2.422585;2.883699;2.030138;2.02981;2.025046
0.41001;2.840166;2.564352;2.538068;2.42357;2.88452;2.030467;2.029974;2.025867
0.41101;2.840002;2.565995;2.538068;2.423077;2.884192;2.030302;2.030138;2.025374
0.41201;2.839181;2.567637;2.537904;2.423242;2.884356;2.030467;2.030138;2.025867
0.41301;2.838852;2.567637;2.536918;2.422749;2.884027;2.030302;2.029645;2.02521
0.41401;2.839181;2.562873;2.537411;2.423406;2.88452;2.030631;2.030138;2.025539
0.41501;2.839345;2.565009;2.536918;2.423077;2.884027;2.030631;2.030138;2.025703
0.41601;2.839838;2.566487;2.536097;2.422256;2.883863;2.030138;2.029481;2.024881
0.41701;2.840331;2.565338;2.537247;2.423242;2.884027;2.030795;2.02981;2.025539
0.41801;2.839509;2.565173;2.536754;2.423077;2.884027;2.030795;2.02981;2.025374
0.41901;2.839838;2.567309;2.536754;2.423406;2.884192;2.030795;2.029974;2.025539
0.42001;2.839674;2.568787;2.53659;2.422749;2.883863;2.030631;2.029317;2.025539
0.42101;2.839674;2.561888;2.537411;2.423406;2.884356;2.031124;2.02981;2.025539
0.42201;2.840002;2.564516;2.537411;2.42357;2.884192;2.031288;2.030302;2.02636
0.42301;2.839345;2.565338;2.536918;2.422913;2.883863;2.030467;2.029317;2.025539
0.42401;2.840002;2.567309;2.537247;2.423406;2.884192;2.030795;2.029645;2.025539
0.42501;2.839509;2.560738;2.536754;2.423077;2.884192;2.030467;2.029317;2.025539
0.42601;2.840331;2.563366;2.537411;2.423242;2.884192;2.030795;2.029481;2.025539
0.42701;2.839838;2.565338;2.537083;2.423077;2.884027;2.030467;2.029153;2.025539
0.42801;2.840166;2.566816;2.537575;2.423077;2.883863;2.030467;2.029317;2.025703
0.42901;2.840331;2.563038;2.537411;2.423734;2.884849;2.031124;2.029974;2.026196
0.43001;2.839345;2.565009;2.537247;2.423077;2.884192;2.030631;2.029153;2.02521
0.43101;2.840166;2.56698;2.537411;2.423406;2.884192;2.030467;2.029317;2.025374
0.43201;2.840659;2.567145;2.537411;2.422913;2.883699;2.030302;2.029153;2.02521
0.43301;2.840495;2.562381;2.537247;2.42357;2.884027;2.030631;2.029645;2.025539
0.43401;2.839674;2.564023;2.537083;2.423406;2.883863;2.029974;2.028824;2.025374
0.43501;2.839674;2.566323;2.536918;2.422913;2.884027;2.029974;2.028824;2.025374
0.43601;2.840659;2.567637;2.537904;2.423899;2.88452;2.030467;2.029317;2.025867
0.43701;2.840331;2.560081;2.537247;2.422913;2.884192;2.030302;2.028824;2.025046
0.43801;2.840166;2.562052;2.537083;2.423077;2.884027;2.029974;2.029153;2.025374
0.43901;2.839674;2.564023;2.537247;2.423242;2.883863;2.02981;2.02866;2.02521
0.44001;2.840824;2.564845;2.537411;2.42357;2.884192;2.030467;2.028824;2.025867
0.44101;2.840988;2.562216;2.537083;2.423406;2.884192;2.02981;2.02866;2.025374
0.44201;2.840988;2.564352;2.537575;2.423242;2.883863;2.029481;2.02866;2.024717
0.44301;2.841152;2.56698;2.537575;2.423734;2.884849;2.030467;2.029153;2.025539
0.44401;2.840824;2.558109;2.537247;2.423406;2.884027;2.02981;2.028824;2.025374
0.44501;2.840659;2.559752;2.536918;2.423734;2.884027;2.02981;2.02866;2.025539
0.44601;2.840495;2.561395;2.537411;2.422913;2.883699;2.029317;2.028495;2.02521
0.44701;2.840988;2.563531;2.538068;2.423734;2.884027;2.02981;2.028495;2.025867
0.44801;2.840331;2.558602;2.537083;2.423406;2.884192;2.029481;2.028331;2.025374
0.44901;2.840002;2.560738;2.536754;2.423406;2.883699;2.029153;2.028167;2.024881
0.45001;2.840988;2.563531;2.537904;2.423899;2.884192;2.029645;2.028824;2.025539
0.45101;2.840166;2.564352;2.537083;2.423734;2.884027;2.029481;2.028167;2.025374
0.45201;2.840988;2.560081;2.537083;2.423406;2.884192;2.029481;2.02866;2.025539
0.45301;2.840166;2.561888;2.536425;2.423077;2.884027;2.029153;2.028003;2.025046
0.45401;2.840002;2.564352;2.53659;2.42357;2.884192;2.029481;2.028495;2.025867
0.45501;2.840002;2.565173;2.53659;2.423406;2.884192;2.029153;2.028495;2.025703
0.45601;2.839509;2.557124;2.536918;2.423077;2.88337;2.028824;2.028003;2.024881
0.45701;2.841152;2.560409;2.537575;2.42357;2.884356;2.029153;2.028331;2.02521
0.45801;2.840495;2.561724;2.537083;2.42357;2.884027;2.029481;2.028003;2.024881
0.45901;2.840331;2.562873;2.537247;2.423734;2.884192;2.029481;2.028167;2.02521
0.46001;2.840002;2.558274;2.536918;2.423406;2.883699;2.029481;2.027838;2.024881
0.46101;2.840824;2.560738;2.537575;2.423899;2.884192;2.029645;2.028331;2.025539
0.46201;2.840824;2.562709;2.537247;2.423734;2.884192;2.029974;2.02866;2.025867
0.46301;2.839838;2.56928;2.536754;2.423077;2.883535;2.028824;2.027674;2.025046
0.46401;2.841316;2.559424;2.536918;2.423734;2.884356;2.029481;2.028167;2.02521
0.46501;2.841316;2.561559;2.536425;2.42357;2.884027;2.029317;2.028003;2.02521
0.46601;2.841481;2.563366;2.537247;2.424063;2.884192;2.029481;2.028495;2.025374
0.46701;2.840988;2.557617;2.53659;2.423406;2.883699;2.028824;2.028167;2.02521
0.46801;2.841152;2.558767;2.537411;2.424063;2.884027;2.029645;2.028824;2.025539
0.46901;2.842302;2.561231;2.537411;2.424392;2.88452;2.029645;2.02866;2.025867
0.47001;2.841316;2.562216;2.536754;2.423242;2.883535;2.028988;2.028003;2.024881
0.47101;2.840988;2.559259;2.537247;2.42357;2.884027;2.029481;2.027838;2.02521
0.47201;2.841316;2.561559;2.537247;2.423734;2.883699;2.028988;2.028003;2.025374
0.47301;2.841645;2.564023;2.537083;2.423734;2.884027;2.029317;2.028167;2.025374
0.47401;2.841316;2.565009;2.536425;2.423406;2.883699;2.028824;2.027838;2.024881
0.47501;2.841645;2.55581;2.537247;2.423734;2.884192;2.029153;2.028003;2.02521
0.47601;2.841809;2.558931;2.537904;2.424392;2.884685;2.02981;2.02866;2.026031
0.47701;2.841152;2.560081;2.537247;2.42357;2.883699;2.029153;2.028003;2.024881
0.47801;2.841645;2.561559;2.536918;2.42357;2.884027;2.029481;2.028331;2.02521
0.47901;2.840988;2.557124;2.537247;2.42357;2.884192;2.029317;2.028003;2.025046
0.48001;2.840824;2.559259;2.537083;2.423899;2.884027;2.029317;2.028167;2.02521
0.48101;2.840659;2.561066;2.537083;2.423899;2.883535;2.028824;2.027838;2.025046
0.48201;2.841481;2.562381;2.537083;2.424063;2.884027;2.029153;2.027838;2.02521
0.48301;2.842302;2.555481;2.53774;2.424392;2.884685;2.029645;2.028495;2.025867
0.48401;2.841316;2.55696;2.536754;2.423734;2.884027;2.029317;2.028003;2.02521
0.48501;2.841973;2.559095;2.537083;2.423899;2.884027;2.029481;2.028167;2.025374
0.48601;2.841645;2.559424;2.536754;2.423734;2.883699;2.029317;2.027838;2.024717
0.48701;2.841481;2.55581;2.536097;2.424063;2.884356;2.029481;2.028167;2.02521
0.48801;2.841645;2.557452;2.53659;2.423734;2.883863;2.029317;2.027838;2.024881
0.48901;2.841481;2.559588;2.536918;2.423899;2.883699;2.029645;2.027674;2.024881
0.49001;2.842302;2.557288;2.537083;2.42472;2.884356;2.030302;2.028495;2.025374
0.49101;2.842302;2.55581;2.536754;2.423734;2.883863;2.02981;2.028003;2.024717
0.49201;2.841645;2.558109;2.537083;2.423899;2.884027;2.029974;2.028003;2.02521
0.49301;2.841152;2.559095;2.537083;2.423734;2.883863;2.030302;2.027674;2.024717
0.49401;2.841645;2.553346;2.536918;2.424063;2.884192;2.030795;2.028167;2.025703
0.49501;2.840824;2.555317;2.53659;2.423734;2.883699;2.030631;2.028003;2.024881
0.49601;2.841316;2.557617;2.536918;2.423734;2.883863;2.030302;2.027838;2.024553
0.49701;2.842302;2.559752;2.537575;2.424556;2.884685;2.031452;2.028167;2.02521
0.49801;2.841316;2.554988;2.537083;2.423734;2.883863;2.030795;2.028003;2.025046
0.49901;2.841481;2.557617;2.536754;2.424063;2.883863;2.031288;2.027838;2.02521
0.50001;2.841645;2.559259;2.537247;2.424063;2.884027;2.031124;2.027838;2.024881
0.50101;2.842466;2.561066;2.537411;2.424556;2.884027;2.031617;2.028003;2.025374
0.50201;2.842138;2.552688;2.536425;2.424227;2.884192;2.031945;2.028167;2.025374
0.50301;2.842138;2.554495;2.536097;2.42357;2.883699;2.03096;2.02751;2.024553
0.50401;2.842138;2.557124;2.537411;2.424063;2.884192;2.031617;2.027674;2.025046
0.50501;2.842302;2.557781;2.53659;2.424063;2.884027;2.031617;2.027674;2.024717
0.50601;2.842959;2.554988;2.537247;2.424392;2.884356;2.031781;2.027838;2.02521
0.50701;2.842466;2.557288;2.536918;2.424063;2.883535;2.031288;2.027346;2.024717
0.50801;2.842631;2.559424;2.53774;2.424063;2.884192;2.031945;2.027838;2.025374
0.50901;2.843288;2.560081;2.537083;2.424392;2.88452;2.032109;2.028003;2.025539
0.51001;2.841973;2.553346;2.536097;2.423899;2.883699;2.031124;2.02751;2.024717
0.51101;2.842302;2.555974;2.536754;2.424227;2.883863;2.031781;2.027674;2.024881
0.51201;2.841809;2.558109;2.53659;2.424063;2.883863;2.031452;2.02751;2.025046
0.51301;2.841973;2.559916;2.537083;2.424227;2.883863;2.031617;2.027674;2.02521
0.51401;2.842138;2.55581;2.536425;2.424063;2.883535;2.031124;2.02751;2.024881
0.51501;2.842466;2.558438;2.537083;2.424227;2.884356;2.031781;2.027674;2.02521
0.51601;2.843616;2.560245;2.537904;2.42472;2.884849;2.032109;2.028331;2.025374
0.51701;2.842302;2.554331;2.536754;2.423734;2.883863;2.031452;2.027674;2.024717
0.51801;2.842138;2.555481;2.53659;2.424227;2.884192;2.031288;2.028003;2.025374
0.51901;2.841973;2.557781;2.536918;2.424227;2.883699;2.031288;2.027838;2.024717
0.52001;2.842959;2.559424;2.53659;2.424392;2.884192;2.031452;2.027838;2.025046
0.52101;2.842795;2.551539;2.536425;2.423734;2.883863;2.03096;2.027674;2.024553
0.52201;2.843288;2.553838;2.536425;2.424227;2.883863;2.031124;2.027346;2.024553
0.52301;2.843288;2.557124;2.53774;2.424884;2.884356;2.031452;2.028003;2.02521
0.52401;2.843123;2.557452;2.536261;2.424063;2.884027;2.03096;2.027838;2.025046
0.52501;2.843123;2.552853;2.537247;2.424227;2.883863;2.031124;2.027674;2.025046
0.52601;2.842795;2.555153;2.536918;2.424227;2.883699;2.030795;2.027346;2.024717
0.52701;2.843288;2.557617;2.537247;2.424556;2.884192;2.031124;2.027674;2.025046
0.52801;2.842795;2.558109;2.536754;2.424392;2.883863;2.030467;2.027346;2.024881
0.52901;2.842631;2.552196;2.537083;2.423899;2.883535;2.030467;2.026853;2.024553
0.53001;2.84378;2.555317;2.537904;2.424884;2.88452;2.031288;2.027838;2.025374
0.53101;2.84378;2.556302;2.537411;2.424392;2.884027;2.030467;2.027346;2.024717
0.53201;2.843288;2.557288;2.53774;2.424392;2.884192;2.030631;2.027674;2.02521
0.53301;2.843288;2.55466;2.535933;2.423734;2.883699;2.030302;2.02751;2.024717
0.53401;2.84378;2.557617;2.537411;2.424556;2.883863;2.030302;2.027674;2.024881
0.53501;2.842795;2.558767;2.536097;2.424063;2.883863;2.030138;2.02751;2.024881
0.53601;2.842795;2.559752;2.536918;2.423899;2.883699;2.029974;2.027017;2.024389
0.53701;2.843452;2.55466;2.537904;2.42472;2.884192;2.030467;2.027838;2.025374
0.53801;2.843123;2.555974;2.537411;2.424227;2.884192;2.029974;2.027346;2.024553
0.53901;2.842795;2.557617;2.536425;2.424392;2.884192;2.02981;2.027346;2.024717
0.54001;2.842795;2.554003;2.536754;2.424392;2.883863;2.02981;2.027181;2.024717
0.54101;2.842631;2.554167;2.53659;2.424884;2.884192;2.02981;2.027674;2.025046
0.54201;2.842795;2.555974;2.537083;2.424392;2.883535;2.029481;2.027181;2.024717
0.54301;2.843288;2.558109;2.537411;2.424392;2.883699;2.029481;2.02751;2.024553
0.54401;2.84378;2.553017;2.538232;2.42472;2.884685;2.02981;2.028003;2.02521
0.54501;2.843288;2.554331;2.537083;2.424392;2.883863;2.029481;2.02751;2.024553
0.54601;2.843452;2.556795;2.536754;2.424556;2.884192;2.029481;2.02751;2.024881
0.54701;2.843288;2.558109;2.536425;2.424392;2.883699;2.029153;2.027346;2.024881
0.54801;2.843452;2.55581;2.53659;2.42472;2.884192;2.029481;2.02751;2.02521
0.54901;2.843945;2.557945;2.536261;2.424556;2.883699;2.028988;2.027346;2.024553
0.55001;2.843288;2.560245;2.53659;2.424392;2.883699;2.02866;2.026853;2.024717
0.55101;2.843945;2.561395;2.537904;2.424884;2.884356;2.029481;2.027674;2.02521
0.55201;2.843123;2.554495;2.537083;2.424556;2.884027;2.028988;2.027181;2.024553
0.55301;2.843288;2.556795;2.53659;2.424556;2.884192;2.028824;2.02751;2.025046
0.55401;2.843123;2.558438;2.536754;2.424392;2.883699;2.028495;2.027017;2.024553
0.55501;2.843616;2.559588;2.536918;2.42472;2.884027;2.029153;2.027674;2.024881
0.55601;2.843288;2.559095;2.537411;2.424063;2.884356;2.028988;2.027674;2.024717
0.55701;2.842959;2.561066;2.536918;2.424063;2.883699;2.028167;2.026688;2.02406
0.55801;2.843288;2.563531;2.537411;2.424556;2.884027;2.028824;2.02751;2.024389
0.55901;2.843288;2.563695;2.537083;2.424392;2.884356;2.028824;2.027017;2.024553
0.56001;2.84378;2.558274;2.536754;2.424556;2.883863;2.028824;2.027346;2.024717
0.56101;2.843452;2.560245;2.536425;2.424227;2.883863;2.028824;2.027017;2.024553
0.56201;2.843288;2.562545;2.536918;2.424884;2.884027;2.029153;2.027674;2.025046
